amount,venue,address,city,city_id,state,state_full,zip,type,inst_id
185669.93,White Label Agency LLC ,3281 S Vine St ,Chandler,91,AZ,Arizona,85248,Talent representative,216
523266.02,"Mabery Ranch Company, LLC dba: Blazin' M Ranch ",1875 Mabery Ranch Road P.O. Box 160,Cottonwood,92,AZ,Arizona,86326,Live venue operator or promoter,217
19099.75,Flagstaff Symphony Association ,113-A E. Aspen Ave,Flagstaff,93,AZ,Arizona,86001,Live performing arts organization operator,218
148916.70,Greenhouse Productions LLC ,33 LAKOTA ,Flagstaff,93,AZ,Arizona,86005,Live venue operator or promoter,219
108099.00,Hullabaloo Festivals LLC ,33 LAKOTA,Flagstaff,93,AZ,Arizona,86005,Live venue operator or promoter,220
208317.06,"Peak Events, LLC ",4091 N. Pipit Pl. ,Flagstaff,93,AZ,Arizona,86004,Live venue operator or promoter,221
52240.00,"Red & Black Productions, llc. ",773 N CANYON TERRACE DR ,Flagstaff,93,AZ,Arizona,86001,Live venue operator or promoter,222
383720.08,The Orpheum Presents LLC ,15 W Aspen Ave ,Flagstaff,93,AZ,Arizona,86001,Live venue operator or promoter,223
68594.45,Theatrikos Theatre Company ,11 W Cherry ,Flagstaff,93,AZ,Arizona,86001,Theatrical producer,224
161831.93,"Fountain Hills Theater, Inc. ",11445 N. Saguaro Blvd ,Fountain Hills,94,AZ,Arizona,85268,Live performing arts organization operator,225
1211678.50,Recapturing Americana LLC ,16817 E. Nicklaus Drive ,Fountain Hills,94,AZ,Arizona,85268,Theatrical producer,226
3856608.00,Alamo Gilbert LLC ,5478 S Power Rd,Gilbert,95,AZ,Arizona,85295,Motion picture theater operator,227
160488.00,Chill Lifestyles Inc ,2743 S. Market St Suite 110,Gilbert,95,AZ,Arizona,85296,Live venue operator or promoter,228
910915.20,Foundation for Traditional Culture Inc ,1387 E. ASPEN AVENUE,Gilbert,95,AZ,Arizona,85234,Theatrical producer,229
1800131.38,"Hale Centre Theatre - Arizona, LLC ",50 West Page Avenue ,Gilbert,95,AZ,Arizona,85233,Live performing arts organization operator,230
38015.59,Absolut Bartending ,4346 W Olive Ave,Glendale,96,AZ,Arizona,85302,Live venue operator or promoter,231
24652.35,Brian Maticic ,7154 N 58th Drive ,Glendale,96,AZ,Arizona,85301,Live venue operator or promoter,232
415126.80,Hollis Business Enterprises Inc. ,161 North Broad St. P. O. Box 70,Globe,97,AZ,Arizona,85501,Motion picture theater operator,233
287378.00,"PRO EVENTS, LLC ",2321 N 156th Dr,Goodyear,98,AZ,Arizona,85395,Live venue operator or promoter,234
249926.00,"Community Performing Arts Center Foundation, Inc. ",1250 W Continental Rd ,Green Valley,99,AZ,Arizona,85622,Live performing arts organization operator,235
243988.38,"Spirit Room, LLC ",166 Main St. ,Jerome,100,AZ,Arizona,86331,Live venue operator or promoter,236
622159.89,"Kingman Four, LLC ",4035 N. Stockton Hill Road ,Kingman,101,AZ,Arizona,86409,Motion picture theater operator,237
775000.00,Movies Havasu LLC ,180 Swanson Avenue ,Lake Havasu City,102,AZ,Arizona,86403,Motion picture theater operator,238
1597600.00,White Mountain Entertainment ,1501 W White Mountain Blvd ,Lakeside,103,AZ,Arizona,85929,Motion picture theater operator,239
403438.49,"Soft Kitty Entertainment, LLC ",12483 N Summer Wind Drive ,Marana,104,AZ,Arizona,85658,Live venue operator or promoter,240
21522.73,BMW GROUP LLC ,"1955 W BASELINE RD, STE 113-183, STE 113-183 ",Mesa,105,AZ,Arizona,85202,Live venue operator or promoter,241
1219371.61,City of Mesa (AZ) - Mesa Amphitheatre ,263 N Center Street ,Mesa,105,AZ,Arizona,85201,Live venue operator or promoter,242
2813898.00,"City of Mesa, Arizona; Mesa Arts Center ",1 E. Main ,Mesa,105,AZ,Arizona,85201,Live venue operator or promoter,243
511632.50,"FX Promotions, Inc. ",104 S. Robson ,Mesa,105,AZ,Arizona,85210,Live venue operator or promoter,244
93786.48,Mesa Encore Theatre ,P O Box 1146 ,Mesa,105,AZ,Arizona,85211,Theatrical producer,245
43227.12,Phoenix Improv Llc ,214 w. Main Street ,Mesa,105,AZ,Arizona,85201,Live performing arts organization operator,246
173776.22,"Showtune Productions, LLC ",3664 North Desert Oasis ,Mesa,105,AZ,Arizona,85207,Live performing arts organization operator,247
1003551.87,Silver Star Theater LLC ,5247 E Brown Rd ,Mesa,105,AZ,Arizona,85207,Live performing arts organization operator,248
116100.00,"Southwest Shakespeare Company, Inc. ",P.O. Box 30595 ,Mesa,105,AZ,Arizona,85275,Theatrical producer,249
135979.63,The Mantooth Group LLC ,105 W Main St,Mesa,105,AZ,Arizona,85234,Live venue operator or promoter,250
285269.55,"Lonely Street Productions, Inc ",11498 Mountain Breeze Drive,Oro Valley,106,AZ,Arizona,85737,Live performing arts organization operator,251
187170.91,Page Mesa Theatre LLC ,42 south Lake Powell Blvd PO Box 3469,Page,107,AZ,Arizona,86040,Motion picture theater operator,252
27535.88,Almost Famous Theatre Company Foundation ,10222 N. 58th Place ,Paradise Valley,108,AZ,Arizona,85253,Live performing arts organization operator,253
4797128.05,"DZP, INC ",4801 E Desert Fairways Dr ,Paradise Valley,108,AZ,Arizona,85253,Live venue operator or promoter,254
10099.24,Santa Cruz Foundation for the Performing Arts ,PO Box 875 ,Patagonia,109,AZ,Arizona,85624,Live performing arts organization operator,255
437633.84,SAWMILL THEATRES LLC ,201 W MAIN STREET Suite A,Payson,110,AZ,Arizona,85541,Motion picture theater operator,256
2525580.15,"ABT Performing Arts Association, Inc. ",7701 W. Paradise Lane ,Peoria,111,AZ,Arizona,85382,Live performing arts organization operator,257
1210958.55,"KLOS Enterprises, LLC ",7701 W. Paradise Lane ,Peoria,111,AZ,Arizona,85382,Live venue operator or promoter,258
286419.93,Theater Works ,10580 N 83rd Drive ,Peoria,111,AZ,Arizona,85345,Live performing arts organization operator,259
239451.30,13TH FLOOR ENTERTAINMENT LLC ,922 W McDowell Rd ,Phoenix,112,AZ,Arizona,85007,Live venue operator or promoter,260
403705.32,"6 G Events, LLC ",1418 E Roosevelt St ,Phoenix,112,AZ,Arizona,85006,Live venue operator or promoter,261
10000000.00,Arizona Center for Nature Conservation ,455 N. Galvin Parkway ,Phoenix,112,AZ,Arizona,85008,Museum Operator,262
727888.75,Arizona Opera Company ,1636 N Central Avenue ,Phoenix,112,AZ,Arizona,85004,Live venue operator or promoter,263
1780335.00,Arizona Science Center ,600 E. Washington St. ,Phoenix,112,AZ,Arizona,85004,Museum Operator,264
1386361.45,Ballet Arizona Inc. ,2835 E Washington St ,Phoenix,112,AZ,Arizona,85034,Live performing arts organization operator,265
120590.55,Black Theatre Troupe ,1333 East Washington Street ,Phoenix,112,AZ,Arizona,85034,Live performing arts organization operator,266
516.15,BLK BOX PHX ,205 W. Portland St Suite 341C,Phoenix,112,AZ,Arizona,85003,Theatrical producer,267
1973821.00,BREAK FREE LLC ,21001 N Tatum Blvd Suite 38-1350,Phoenix,112,AZ,Arizona,85050,Live venue operator or promoter,268
2704176.82,"Celebrity Theatre, L.L.C. ",440 N 32nd Street ,Phoenix,112,AZ,Arizona,85008,Live venue operator or promoter,269
356792.45,Central Arts Alliance ,1202 N 3rd St.,Phoenix,112,AZ,Arizona,85004,Live performing arts organization operator,270
411833.52,Children's Museum of Phoenix ,215 N 7th Street ,Phoenix,112,AZ,Arizona,85034,Museum Operator,271
3461095.32,CITYSCAPE COMEDY LLC ,50 W JEFFERSON ST STE 200 ,Phoenix,112,AZ,Arizona,85003,Live venue operator or promoter,272
88214.70,"Easy Dave's, LLC ",214 E. Roosevelt St. ,Phoenix,112,AZ,Arizona,85004,Live venue operator or promoter,273
623252.00,El Capri Entertainment Operations Inc ,2135 East Van Buren ,Phoenix,112,AZ,Arizona,85006,Live venue operator or promoter,274
78027.83,Francisco Sandoval ,4022 N 67th Ave ,Phoenix,112,AZ,Arizona,85033,Live venue operator or promoter,275
1928757.95,Heard Museum ,2301 N Central Avenue ,Phoenix,112,AZ,Arizona,85004,Museum Operator,276
579053.16,"HOUSE OF COMEDY, LLP ",5350 E HIGH STREET STE 105 ,Phoenix,112,AZ,Arizona,85054,Live venue operator or promoter,277
32960.70,"Iguana Entertainment Services, Inc. DBA Oasis Management ",3010 E Bloomfield Road ,Phoenix,112,AZ,Arizona,85032,Talent representative,278
204343.30,"Jazz in Arizona, Inc. ",110 E. Roosevelt Street ,Phoenix,112,AZ,Arizona,85004,Live venue operator or promoter,279
180496.89,"Last Exit Live, LLC ",717 S. Central Avenue ,Phoenix,112,AZ,Arizona,85251,Live venue operator or promoter,280
390576.15,Little Bar Manger LLC ,5749 N. 7th Street ,Phoenix,112,AZ,Arizona,85014,Live venue operator or promoter,281
68850.00,Mad Money Music ,2506 W Dunlap Ave #210,Phoenix,112,AZ,Arizona,85021,Talent representative,282
2108241.45,MISSION MUSIC LLC ,308 N 2ND AVE ,Phoenix,112,AZ,Arizona,85003,Live venue operator or promoter,283
3460049.55,Musical Instrument Museum ,4725 E. Mayo Blvd. ,Phoenix,112,AZ,Arizona,85050,Museum Operator,284
662645.50,"ND Country Fest, LLC ",27838 N 60th Lane ,Phoenix,112,AZ,Arizona,85083,Live venue operator or promoter,285
497410.00,Phoenix Art Museum ,1625 N. Central Ave ,Phoenix,112,AZ,Arizona,85004,Museum Operator,286
181451.56,Phoenix Boys Choir Association ,1131 East Missouri Avenue ,Phoenix,112,AZ,Arizona,85014,Live performing arts organization operator,287
341070.55,Phoenix Performing Arts Center Inc. ,222 E. Monroe ,Phoenix,112,AZ,Arizona,85004,Live venue operator or promoter,288
174332.00,Phoenix Pride Incorporated ,1430 N 5th St ,Phoenix,112,AZ,Arizona,85004,Live venue operator or promoter,289
3128170.85,Phoenix Symphony Association ,"One N. First Street, Suite 200 ",Phoenix,112,AZ,Arizona,85004,Live performing arts organization operator,290
81934.10,"Playhouse on the Park, LLC ","1850 N. Central Avenue, Flr 1",Phoenix,112,AZ,Arizona,85004,Live venue operator or promoter,291
15640.67,ProMusica Arizona Chorale & Orchestra ,PO Box 74386 ,Phoenix,112,AZ,Arizona,85087,Live performing arts organization operator,292
13242.00,Red Rocks Music Festival ,11640 N. Tatum BlVD #3088 ,Phoenix,112,AZ,Arizona,85028,Live performing arts organization operator,293
7438495.95,RelentlessBeats LLC ,3200 N Central Ave STE 2450,Phoenix,112,AZ,Arizona,85012,Live venue operator or promoter,294
379363.65,Satyr Entertainment ,4641 s 33rd St. ,Phoenix,112,AZ,Arizona,85040,Live venue operator or promoter,295
846940.10,"Shovation, Inc ","515 E CAREFREE HWY, #835 ",Phoenix,112,AZ,Arizona,85085,Live venue operator or promoter,296
925.12,Soul West Fest LLC ,PO Box 7593 ,Phoenix,112,AZ,Arizona,85011,Live venue operator or promoter,297
81329.71,"Stacy's @ Melrose, LLC ",4343 N 7th Ave ,Phoenix,112,AZ,Arizona,85013,Live venue operator or promoter,298
3825105.35,TAD Management LLC ,20823 N 19th Ave Suite 2-3,Phoenix,112,AZ,Arizona,85027,Live venue operator or promoter,299
135829.00,Tempe Dance West ,8619 S 22nd Street ,Phoenix,112,AZ,Arizona,85042,Live performing arts organization operator,300
252439.65,TENEO LLC ,815 N 2nd St ,Phoenix,112,AZ,Arizona,85004,Motion picture theater operator,301
168516.57,the Challenger Learning Center of AZ dba Challenger Space Center of AZ ,17835 N 44TH ST ,Phoenix,112,AZ,Arizona,85032,Museum Operator,302
102557.65,The Great Arizona Puppet Theater Inc ,302 W Latham St ,Phoenix,112,AZ,Arizona,85003,Live performing arts organization operator,303
74700.13,The Mystery Mansion Dinner Theater LLC ,"4340 E Indian School Rd., Suite 21-404 Suite 21-404",Phoenix,112,AZ,Arizona,85018,Live venue operator or promoter,304
2434598.45,The Phoenix Theatre Company ,1825 N Central Ave ,Phoenix,112,AZ,Arizona,85004,Live performing arts organization operator,305
525769.32,The Straitjacket. LLC ,2303 East Indian School Road,Phoenix,112,AZ,Arizona,85016,Live venue operator or promoter,306
35984.07,Tranzithousehouse LLC ,2914 N. 48th Pl ,Phoenix,112,AZ,Arizona,85018,Live venue operator or promoter,307
641970.60,Tucson Symphony Society ,2175 N. Sixth Avenue ,Phoenix,112,AZ,Arizona,85705,Live performing arts organization operator,308
133302.65,"UNIVERSATILE MUSIC, INC. ",4214 E Malapai DR ,Phoenix,112,AZ,Arizona,85028,Live venue operator or promoter,309
1244762.45,VALLEY BAR LLC ,130 N CENTRAL AVE ,Phoenix,112,AZ,Arizona,85004,Live venue operator or promoter,310
150739.57,Valley Youth Theatre ,807 N. Third Street ,Phoenix,112,AZ,Arizona,85004,Live performing arts organization operator,311
11103.99,Chaparral Arts Inc ,406 Arena Drive ,Prescott,113,AZ,Arizona,86301,Live performing arts organization operator,312
132707.00,Prescott Fine Arts Association ,208 N. Marina St ,Prescott,113,AZ,Arizona,86303,Live performing arts organization operator,313
248108.65,PHOENIX MUSIC GROUP LLC ,34522 N. Scottsdale Road #625,Scottsadale,114,AZ,Arizona,85262,Live venue operator or promoter,314
13282.65,"76th Street Productions, LLC ",7462 E. Whistling Wind Way ,Scottsdale,115,AZ,Arizona,85255,Talent representative,315
646541.00,Arizona Musicfest ,P.O. Box 25455 ,Scottsdale,115,AZ,Arizona,85255,Live venue operator or promoter,316
323072.10,Desert Stages Inc ,7014 E Camelback Rd #0586 7014 E Camelback Rd #0586,Scottsdale,115,AZ,Arizona,85251,Live performing arts organization operator,317
103678.61,Don Bluth Front Row Theatre ,10121 E Shangri la ,Scottsdale,115,AZ,Arizona,85260,Live performing arts organization operator,318
8835350.02,"Harkins Cerritos, L.L.C. ",7511 E McDonald Dr,Scottsdale,115,AZ,Arizona,85250,Motion picture theater operator,319
10000000.00,"Harkins Cinemas, L.L.C. ",7511 E. McDonald Dr. ,Scottsdale,115,AZ,Arizona,85250,Motion picture theater operator,320
10000000.00,"Harkins Investments, L.L.C. ",7511 E. McDonald Dr. ,Scottsdale,115,AZ,Arizona,85250,Motion picture theater operator,321
10000000.00,Harkins Phoenix Cinemas L.L.C. ,7511 E. McDonald Dr. ,Scottsdale,115,AZ,Arizona,85250,Motion picture theater operator,322
8968026.29,"Harkins Redlands, L.L.C. ",7511 E. McDonald ,Scottsdale,115,AZ,Arizona,85250,Motion picture theater operator,323
116577.00,Hotchner Studios LLC DBA Arizona Actors Academy ,11440 N. 67th St. ,Scottsdale,115,AZ,Arizona,85254,Live performing arts organization operator,324
89806.50,Italian Association ,8020 E GELDING DR STE B-108 ,Scottsdale,115,AZ,Arizona,85260,Live performing arts organization operator,325
562034.81,"R Entertainment North, LLC ",16413 North 91st St Ste. C100 ,Scottsdale,115,AZ,Arizona,85260,Live venue operator or promoter,326
2410664.71,"R-Entertainment Company, LLC ",16413 N 91st St C-100 ,Scottsdale,115,AZ,Arizona,85260,Live venue operator or promoter,327
244488.39,Robert J. Corritore ,8221 East Garfield Unit L115,Scottsdale,115,AZ,Arizona,85257,Live venue operator or promoter,328
400420.93,Rockbar Inc. ,4245 N. Craftsman Ct. ,Scottsdale,115,AZ,Arizona,85251,Live venue operator or promoter,329
99594.29,SCOTTSDALE COMMUNITY PLAYERS ,STAGEBRUSH THEATRE 7020 E 2ND ST,Scottsdale,115,AZ,Arizona,85251,Theatrical producer,330
699571.15,Scottsdale Cultural Council dba Scottsdale Arts ,7380 East Second Street ,Scottsdale,115,AZ,Arizona,85251,Live performing arts organization operator,331
8343.27,"Scottsdale Neighborhood Arts Place, Inc. ",4425 N. Granite Reef Rd. ,Scottsdale,115,AZ,Arizona,85251,Live performing arts organization operator,332
1984081.00,"Steve LeVine Entertainment, LLC ",7819 E. PARADISE LN ,Scottsdale,115,AZ,Arizona,85260,Live venue operator or promoter,333
58457.97,The Be Kind People Project Foundation ,10869 N Scottsdale Road Suite 103/254,Scottsdale,115,AZ,Arizona,85254,Live performing arts organization operator,334
2481289.00,The Frank Lloyd Wright Foundation ,12529 E Frank Lloyd Wright Blvd ,Scottsdale,115,AZ,Arizona,85259,Museum Operator,335
31056.52,Theatre Artists Studio ,4848 E Cactus Road Suite 406,Scottsdale,115,AZ,Arizona,85254,Live performing arts organization operator,336
82645.50,West 54 Productions LLC ,7109 E 2nd Street,Scottsdale,115,AZ,Arizona,85251,Live venue operator or promoter,337
398312.70,Sedona Arts Center Inc ,15 Art Barn Road ,Sedona,116,AZ,Arizona,86336,Museum Operator,338
112771.51,Uptown 3 Theatre ,4341 S Highway 92 Unit D ,Sierra Vista,117,AZ,Arizona,85650,Motion picture theater operator,339
35626.91,Shaun McNamara ,13794 W Waddell Rd # 203-210,Surprise,118,AZ,Arizona,85379,Theatrical producer,340
2731593.60,Alamo Tempe LLC ,1140 E Baseline Rd,Tempe,119,AZ,Arizona,85283,Motion picture theater operator,341
568582.20,Arizona Academy of the Performing Arts ,5861 S. Kyrene Rd. Suite 17 ,Tempe,119,AZ,Arizona,85283,Live performing arts organization operator,342
10000000.00,AZ Board of Regents of behalf of Arizona State University ,PO Box 876011 ,Tempe,119,AZ,Arizona,85287,Live venue operator or promoter,343
436288.00,Childsplay Inc. ,900 S. Mitchell Dr. ,Tempe,119,AZ,Arizona,85281,Live performing arts organization operator,344
451842.39,City of Tempe ,700 W Rio Salado Pkwy ,Tempe,119,AZ,Arizona,85281,Live venue operator or promoter,345
83832.75,Full Moon Phx LLC ,934 W Manhatton Dr ,Tempe,119,AZ,Arizona,85282,Live venue operator or promoter,346
115533.00,K and Z Entertainment ,402 S. Perry Lane #5 ,Tempe,119,AZ,Arizona,85281,Live venue operator or promoter,347
2234703.77,"Lucky Man Productions, LLC dba Lucky Man Concerts, LLC ",730 N Mill Avenue,Tempe,119,AZ,Arizona,85251,Live venue operator or promoter,348
1528852.80,ONE SWEET WORLD LLC ,930 E UNIVERSITY DRIVE STE D201,Tempe,119,AZ,Arizona,85281,Live venue operator or promoter,349
784380.35,Sunven Entertainment Group Inc ,730 N Mill Ave ,Tempe,119,AZ,Arizona,85281,Live venue operator or promoter,350
281512.45,"Tacotopia Tour, LLC ",2000 E. Rio Salado Pkwy ,Tempe,119,AZ,Arizona,85281,Live venue operator or promoter,351
939304.80,Tempe Theater LLC ,1825 E Elliot Rd,Tempe,119,AZ,Arizona,85210,Motion picture theater operator,352
390356.00,Allure Event Company LLC ,4353 N Rio cancion dr ,Tucson,120,AZ,Arizona,85718,Live venue operator or promoter,353
31987.25,Apocalypse Global LLC ,1102 W Grant Rd,Tucson,120,AZ,Arizona,85705,Live venue operator or promoter,354
1754899.20,"Arizona Arts Live (formerly UA Presents), University of Arizona ",888 N. Euclid Ave #204 University Services Building,Tucson,120,AZ,Arizona,85719,Live venue operator or promoter,355
